"id","old_findID","fromdate","todate","fourFigureLat","fourFigureLon"
516863,"SUSS-E41B91",-2500,-1500,50.896799,0.586712
516750,"GAT-CF98C6",,,53.11488372,-4.30239749
516744,"NCL-CF2F70",-3200,-1500,55.330055,-2.01731
516668,"NARC-CC1CF4",-1600,-1500,52.099045,-0.994116
516348,"NCL-A1ECA3",-1000,-800,55.140955,-1.687793
516343,"NCL-A1A937",-2150,-1500,55.122943,-1.672254
516324,"NCL-A09BA4",-1500,-1150,54.817817,-1.908154
516199,"SWYOR-8D2683",-1200,-1000,53.791109,-1.272869
515922,"LEIC-4B7188",,,52.623297,-1.410546
515883,"SWYOR-3D34A6",-1000,-800,54.043921,-1.497538
515774,"IOW-3A82D5",-2150,1500,50.715542,-1.151498
515568,"SUR-25F712",-2350,-2050,51.370505,-0.967061
515556,"NARC-259495",,,52.356683,-0.679917
515441,"SUR-148F61",-1500,-600,51.156714,-1.229229
515393,"BERK-120492",-875,-700,51.89253439,-1.02779644
515348,"SUSS-0FD346",-2150,-1500,50.851024,0.186359
515143,"DUR-F7B424",-1500,-1150,54.114151,-1.190742
514952,"WAW-ADBA41",-1500,-1300,52.318995,-1.840046
514681,"WILT-946C41",-1500,-800,51.357051,-1.929581
514406,"NLM-7CB0D5",-2100,-1500,53.64108,-0.579646
512422,"SUR-449726",-1500,-700,51.083757,-1.087674
511999,"CORN-DB77B1",-1500,-1150,50.05472068,-5.17255753
511638,"NARC-C22208",,,52.178171,-0.802209
511594,"HAMP-C04CC3",-1500,-100,50.95881,-1.218269
511497,"SUR-B07EE7",-1100,-700,51.104467,-1.558608
511251,"WAW-742B74",-2150,-800,52.193237,-2.016047
509976,"HAMP-B18A07",-2000,-1700,51.263112,-1.026799
509519,"WAW-8C3320",-2150,-800,52.363845,-2.221706
509205,"BERK-445D47",-2500,-1000,51.8766784,-1.33319637
508712,"NLM-1BEDD2",-2150,-800,53.505753,-0.538939
508621,"SOM-164CC8",-2500,-1100,51.063168,-3.200088
508510,"BERK-080124",-2500,-700,51.86752002,-1.30428474
508506,"DEV-07F6B5",-1400,-1250,51.103359,-4.158147
508505,"BERK-07F2E8",-2500,-700,51.88558546,-1.31853531
507805,"SUR-9FC532",-1500,-700,51.210167,-1.156758
506476,"BH-1EC018",,,51.93324113,-0.60510572
505474,"NCL-62A896",-2350,-1100,54.250748,-1.525724
505064,"SWYOR-4A2876",-1500,-1150,53.844014,-1.119964
504743,"KENT-F44410",,,51.155446,0.257923
503500,"GAT-4CFF37",,,52.94126403,-4.44200134
503323,"SWYOR-3A2CF7",-2150,-800,53.489024,-0.645021
503302,"SWYOR-398C35",-2150,-800,53.489024,-0.645021
503048,"BERK-255765",-1000,-800,51.392401,-1.613334
502818,"SUR-107785",-900,1600,53.387213,-0.40767
502551,"CORN-BD3DD5",-1150,-700,50.175312,-5.36265
502546,"HESH-BCF365",-1500,-700,53.180432,-2.629899
502521,"WAW-BAFA74",-1150,-700,52.570332,-2.340782
502271,"NCL-A619B7",-1500,-1150,54.168561,-1.266268
502202,"WAW-97DE52",-1150,-750,52.18419177,-1.88440772
502185,"SUSS-93B5D3",-900,-700,50.902296,-0.18103
502137,"WMID-925F85",-1500,-800,52.705611,-1.883038
502121,"SWYOR-9226F6",-2150,-800,54.048074,-0.810188
501951,"NLM-8F9086",-2100,-1500,53.704682,-0.638104
501926,"SWYOR-8EDA61",-1900,-1700,53.989581,-1.406682
501147,"NLM-12BFE8",-1500,-1100,53.64108,-0.579646
501092,"NLM-10F757",-1300,-1150,53.623288,-0.595364
500927,"NCL-FE95C6",-1500,-1150,54.0177,-1.72678
500784,"CORN-F13F72",-1140,-800,50.355174,-4.672329
500272,"SWYOR-958D88",-2150,-1500,53.997993,-1.299779
500081,"WMID-824953",-1900,-1100,52.801635,-2.832069
499341,"LEIC-1611D0",-2100,-1500,52.684807,-1.173027
499322,"NARC-13F828",-1500,-800,52.107389,-0.92092
499128,"SUR-FFEAA0",-1100,-800,51.433562,-0.980025
498825,"SUR-EB4C43",-1500,-700,51.236573,-0.28248
498405,"SUR-C20352",-1500,-1300,51.243598,-0.153271
498403,"SUR-C1E343",-1500,-1300,51.424145,0.314299
498304,"SWYOR-856181",-2150,-800,53.645603,-1.033334
497316,"SWYOR-40ED42",-1400,-1000,53.700754,-1.198691
497282,"NLM-404840",-2100,-1500,53.544856,-0.824345
497231,"CORN-319C01",-900,-800,50.298691,-3.882796
497205,"CORN-214B63",-900,-800,50.075356,-5.691154
497164,"CORN-F29E04",-900,-800,50.144246,-5.500463
497122,"SUR-DB99E1",-1500,-1100,51.370754,-0.995787
496677,"LEIC-AD5F56",-2150,-800,51.945203,0.34103
496666,"LEIC-AD4834",-2150,-800,52.12953055,-0.48210873
496617,"LEIC-AC92E5",-2150,100,52.12953055,-0.48210873
496188,"WILT-475A23",-1150,-800,51.25793467,-2.23066938
496099,"CORN-42EF37",-1250,-1125,50.26538,-5.03217
495882,"BERK-1EB568",-1500,-1150,51.61634,-1.409233
495798,"CPAT-1C53E1",2300,1900,52.508759,-3.386433
495633,"CPAT-07A648",,,53.0344328,-2.95584664
495530,"LIN-02D635",-1500,-700,53.458892,-0.389927
495008,"LEIC-9E8793",-1500,-1100,53.359022,-0.318558
494972,"SUR-9CF302",-2150,-1500,51.207194,-0.126095
494967,"SUR-9CC540",-1100,-700,50.917531,0.459806
494547,"WMID-72EE35",-2150,-800,52.066565,-1.56378
494539,"WMID-727A16",-2150,-800,52.057575,-1.563867
494537,"WMID-7270B4",-2150,-800,52.057575,-1.563867
494515,"SWYOR-7168A7",-2500,-1500,53.601688,-1.170343
494469,"CORN-60E6C4",-1000,-800,50.36634,-4.954223
494384,"WMID-39BED7",-2150,-800,52.066565,-1.56378
494383,"WMID-39B064",-2150,-800,52.066511,-1.549192
494382,"WMID-39A610",-2150,-800,52.066565,-1.56378
494375,"WMID-388493",-2150,-800,52.066565,-1.56378
494291,"WMID-34D291",-2150,-800,52.066565,-1.56378
493460,"BERK-E1FD85",-1150,-800,51.625541,-1.452451
493367,"SUSS-DE9020",-2150,-800,50.897576,-0.479849
493265,"LEIC-BC2155",-2150,-1150,52.73711076,-0.9646827
493197,"SWYOR-A11924",-1900,-1600,53.656565,-1.320579
493037,"WILT-8CE367",-1500,-800,52.337159,-0.548399
492992,"GLO-8B8AC6",-1700,-1500,51.354589,-2.762498
492775,"SUR-77F6E3",-1500,-700,51.343785,-0.235399
492455,"LANCUM-63D272",-2100,-1500,54.42991862,-2.60267493
492451,"WAW-63AEB3",-1000,-600,52.057628,-1.578452
492197,"CORN-4FF3A0",-1500,-1200,50.363508,-4.700922
492092,"BERK-4DB4E8",-2100,-800,52.091816,-1.227821
490678,"SUR-7A1338",-1150,-750,51.137923,-1.115194
490311,"NLM-621666",-2100,-800,53.938301,-0.630507
490309,"NLM-6208F3",-2100,-1500,53.947287,-0.630213
490308,"NLM-61FCF3",-2100,-800,53.956272,-0.629918
490307,"NLM-61F1C4",-2100,-800,53.956615,-0.660388
490304,"NLM-61E705",-2100,-1500,53.96543,-0.644862
490300,"NLM-61BB27",-2100,-800,53.947799,-0.675908
489953,"SUR-3D1C88",-1500,-1200,51.343785,-0.235399
489656,"CORN-2D9AE8",-2100,-700,50.079285,-5.565627
489647,"CORN-2997D7",-2100,-700,50.079285,-5.565627
489533,"CORN-239B83",-2100,-700,50.079285,-5.565627
489483,"CORN-149F36",-2100,-700,50.079285,-5.565627
489477,"CORN-124C76",-2100,-700,50.079285,-5.565627
489476,"CORN-11D9C8",-2100,-700,50.079285,-5.565627
489475,"CORN-0EE8C3",-2100,-700,50.079285,-5.565627
489473,"CORN-0E3171",-2100,-700,50.079285,-5.565627
489469,"PUBLIC-FFEA42",-2100,-1100,50.079285,-5.565627
489445,"PUBLIC-F87565",-2100,-1100,50.079285,-5.565627
489346,"LEIC-E66167",-2150,-800,53.019718,-1.628769
489146,"BERK-CEF487",-1150,-800,51.61634,-1.409233
489098,"CORN-C47AB0",-2100,-700,50.079285,-5.565627
489097,"CORN-C424B2",-2100,-700,50.079285,-5.565627
489096,"CORN-C3A944",-2100,-700,50.079285,-5.565627
489095,"CORN-C35011",-2100,-700,50.079285,-5.565627
489094,"CORN-C28911",-2100,-700,50.079285,-5.565627
488662,"LEIC-A60AD1",-2150,-800,52.745969,-0.949659
488649,"LEIC-A5A8D4",-2150,-1500,52.799764,-0.933531
488138,"SWYOR-55A4B7",-1150,-800,53.908033,-1.286062
487996,"SWYOR-52CB08",-1500,-1150,53.682879,-1.214171
487737,"NARC-3B8D02",-2500,-1500,52.260464,-0.946513
487173,"BERK-138F31",-1500,-800,51.61634,-1.409233
486358,"DUR-BB5320",-1450,-800,54.358119,-1.416774
486045,"DUR-A59A82",-3200,-1500,54.44921,-1.7856
486043,"DUR-A57994",-3200,-1500,54.44921,-1.7856
486034,"CORN-9B4FC1",-2100,-1150,50.079285,-5.565627
486033,"CORN-9B1C53",-2100,-1150,50.079285,-5.565627
486032,"CORN-9ADAB6",-2100,-1150,50.079285,-5.565627
485749,"CPAT-910156",,,53.264162,-3.365773
485722,"CORN-867E62",-2100,-1150,50.079285,-5.565627
485513,"CPAT-7E5573",,,53.09488195,-3.22599644
485421,"SWYOR-7CAD22",-1700,-1400,53.70322,-1.77426
485326,"CORN-71EA74",-2100,-1150,50.079285,-5.565627
485325,"CORN-71CAF7",-1800,-1200,50.079285,-5.565627
485324,"CORN-716151",-1800,-1200,50.079285,-5.565627
485323,"CORN-7145F5",-2100,-1150,50.079285,-5.565627
485322,"CORN-70E661",-2100,-1150,50.079285,-5.565627
485216,"SWYOR-6B6135",-2300,-2050,53.952969,-1.285295
485013,"CORN-592A15",-2100,-1150,50.079285,-5.565627
485005,"CORN-576248",-2100,-1150,50.079285,-5.565627
484917,"CORN-3033E6",-2100,-1150,50.079285,-5.565627
484916,"CORN-3018E0",-2100,-1150,50.079285,-5.565627
484915,"CORN-2FFC24",-2100,-1150,50.079285,-5.565627
484914,"CORN-2FD732",-2100,-1150,50.079285,-5.565627
484913,"CORN-2FB516",-2100,-1150,50.079285,-5.565627
484912,"CORN-2F64E1",-2100,-1150,50.079285,-5.565627
484897,"CORN-2D81B2",-2100,-1150,50.079285,-5.565627
484828,"CORN-2C3EC8",-2100,-1150,50.079285,-5.565627
484819,"GLO-2BE7B3",-2800,-1500,51.634947,-2.449313
484816,"CORN-2BDFF6",-1800,-1200,50.079285,-5.565627
484787,"LIN-2AC6C2",-1500,-1150,52.830879,-0.487465
484740,"CORN-294E07",-2100,-1700,50.079285,-5.565627
484698,"BERK-27F653",-2100,-1200,51.885585,-1.318535
484585,"PUBLIC-1804E2",-2100,-800,50.079285,-5.565627
484451,"NCL-160545",-1100,-700,53.919802,-0.585431
483830,"PUBLIC-ED3775",-2100,-1150,50.088689,-5.552343
483629,"PUBLIC-E8D567",-1150,-700,50.088689,-5.552343
483526,"SUSS-D93644",-1600,-1300,50.993476,-0.262969
483493,"SWYOR-D822A5",-1000,-700,53.838575,-0.557774
483467,"SUSS-D79118",-2500,-1150,50.851289,0.172163
483386,"PUBLIC-D5B1B1",-2150,-1500,50.088261,-5.566294
483303,"DUR-D33F77",-1500,-1150,54.124232,-1.374159
483295,"CORN-D30CC4",-2100,-1150,50.079285,-5.565627
483238,"PUBLIC-C46002",-2150,-1500,50.088261,-5.566294
483235,"PUBLIC-C40862",-2150,-1500,50.088689,-5.552343
483233,"PUBLIC-C3E4E7",-2150,-1500,50.088261,-5.566294
483195,"PUBLIC-BF5622",-2150,-1500,50.088689,-5.552343
483185,"PUBLIC-BE9117",-2150,-1500,50.088689,-5.552343
483184,"PUBLIC-BE6410",-2150,-1500,50.088689,-5.552343
483183,"PUBLIC-BDF287",-2150,-1500,50.088689,-5.552343
483146,"PUBLIC-AED9E3",-2500,-1500,50.088689,-5.552343
483118,"PUBLIC-ABBDD7",-2500,-1500,50.088689,-5.552343
483115,"PUBLIC-AB5918",-2500,-1500,50.088689,-5.552343
482772,"NARC-865BC7",-1500,-800,52.223972,-0.888817
482525,"PUBLIC-7BFA64",-2150,-1500,50.088689,-5.552343
482521,"CORN-75CAC2",-1800,-1200,50.079285,-5.565627
482252,"PUBLIC-5F5236",-2500,-800,50.088689,-5.552343
482251,"PUBLIC-5F1243",-2500,-800,50.088689,-5.552343
482240,"PUBLIC-5DAEE1",-2100,-700,50.088689,-5.552343
482126,"LEIC-58C955",-1500,-1150,52.711976,-1.202119
482041,"LEIC-5694C3",-2500,-1500,52.632135,-1.380877
482039,"LEIC-5670F5",-2500,-1500,52.632212,-1.395651
481942,"LEIC-53D8B8",-2150,-800,52.623146,-1.381003
481919,"CORN-4B67F7",-2100,-1150,50.079285,-5.565627
481895,"PUBLIC-491F41",-2100,-1000,50.079285,-5.565627
481888,"PUBLIC-488CC5",-2100,-1000,50.079285,-5.565627
481884,"PUBLIC-479753",-2100,-1000,50.079285,-5.565627
481883,"PUBLIC-473BB8",-2100,-1000,50.079285,-5.565627
481535,"PUBLIC-167E18",-2900,-1500,50.088689,-5.552343
481533,"PUBLIC-165E06",-2500,-1500,50.088689,-5.552343
481513,"PUBLIC-0A40B7",-2500,-800,50.088689,-5.552343
481494,"PUBLIC-06D7A0",-2150,-1500,50.088689,-5.552343
481459,"ESS-0450D6",-1500,-1150,51.782337,0.390583
481357,"PUBLIC-00A6E2",-2150,-1500,50.088689,-5.552343
481344,"PUBLIC-003A16",-2150,-1500,50.088689,-5.552343
481331,"PUBLIC-FFEDB7",-2150,-1500,50.088689,-5.552343
481162,"BERK-ED93F6",-1500,-1150,51.471674,-1.267128
481047,"BERK-DF8985",-2100,-1800,51.688192,-1.393832
481024,"PUBLIC-DE86B3",-2100,-800,50.088689,-5.552343
480688,"PUBLIC-D457E5",-2100,-800,50.088689,-5.552343
480614,"SUR-C68C63",-1500,-700,51.347719,1.258345
480546,"ESS-C56F94",-2150,-1500,51.833056,0.088458
480442,"ESS-C3B708",-1800,-1500,51.945044,0.763023
